r_kpc,rho_total,rho_UV,rho_MID,rho_IR,M3D_total_Msun,M3D_UV_Msun,M3D_MID_Msun,M3D_IR_Msun,V_circ_km_s
164.96495619524407,58950.638365463376,-0.001148763422394258,1030.913620949408,57919.72589327739,3089836142242.6426,-38869958.24249801,238778062469.62823,2851096949731.2573,283.82591967039383
165.21520650813517,58772.06599900566,-0.0011418191244938812,1026.2361601633868,57745.8309806614,3094881081502.335,-38870056.40387943,238866220347.4394,2856053731211.3,283.842322477427
165.4654568210263,58594.301711966415,-0.0011349272204081286,1021.5869533990095,57572.71589349463,3099926010097.3613,-38870154.26834153,238954244794.03284,2861010635457.5977,283.8586742373579
165.7157071339174,58417.34064829778,-0.0011280872364866344,1016.9657876438697,57400.37598874115,3104970927880.8833,-38870251.837229475,239042136212.70758,2865967661920.013,283.87497517924976
165.96595744680852,58241.17798828445,-0.0011212987040671184,1012.372451809786,57228.80665777337,3110015834707.5107,-38870349.1118803,239129895004.93695,2870924810051.6865,283.8912255308236
166.2162077596996,58065.80894821893,-0.0011145611594153126,1007.806736712557,57058.00332606753,3115060730433.2876,-38870446.093623,239217521570.37958,2875882079309.002,283.9074255184681
166.46645807259074,57891.22878007969,-0.00110787414366595,1003.2684350519517,56887.96145290188,3120105614915.6787,-38870542.78377856,239305016306.89026,2880839469151.5723,283.9235753672487
166.7167083854819,57717.432771213316,-0.0011012372027643374,998.7573413919458,56718.676531058576,3125150488013.5576,-38870639.18366005,239392379610.53088,2885796979042.211,283.9396753009179
166.96695869837296,57544.41624401936,-0.0010946498874088537,994.2732521411947,56550.14408652805,3130195349587.1895,-38870735.29457266,239479611875.58112,2890754608446.9033,283.95572554192387
167.2172090112641,57372.17455563858,-0.001088111752994172,989.8159655337308,56382.3596782166,3135240199498.229,-38870831.11781376,239566713494.5492,2895712356834.798,283.9717263114204
167.4674593241552,57200.70309764484,-0.0010816223595551955,985.3852816099057,56215.31889765729,3140285037609.694,-38870926.65467298,239653684858.18225,2900670223678.166,283.9876778292759
167.7177096370463,57029.99729573953,-0.001075181271711843,980.9810021975476,56049.01736872325,3145329863785.9634,-38871021.906432256,239740526355.4772,2905628208452.3926,284.00358031408285
167.96795994993744,56860.05260944964,-0.0010687880586144926,976.602930893349,55883.450747344345,3150374677892.7607,-38871116.87436586,239827238373.69092,2910586310635.9443,284.0194339831665
168.2182102628285,56690.864531828774,-0.0010624422938902416,972.2508730444747,55718.61472122659,3155419479797.14,-38871211.5597405,239913821298.35062,2915544529710.3486,284.0352390525944
168.46846057571966,56522.428589160976,-0.0010561435555897043,967.9246357303822,55554.505009574146,3160464269367.481,-38871305.963815354,240000275513.26434,2920502865160.1807,284.050995737185
168.71871088861076,56354.74034066822,-0.0010498914261347627,963.6240277448712,55391.11736281477,3165509046473.4663,-38871400.08784214,240086601400.53088,2925461316473.0234,284.066704250517
168.96896120150188,56187.79537822016,-0.0010436854922668568,959.3488595783289,55228.447562327325,3170553810986.08,-38871493.93306513,240172799340.5501,2930419883139.463,284.08236480493736
169.21921151439298,56021.58932604744,-0.0010375253449959316,955.0989434001979,55066.491420172584,3175598562777.5894,-38871587.50072127,240258869712.03302,2935378564653.057,284.09797761157114
169.4694618272841,55856.1178404575,-0.0010314105795502196,950.8740930416419,54905.24477882643,3180643301721.536,-38871680.792040184,240344812892.0116,2940337360510.3164,284.11354288032925
169.71971214017523,55691.37660955371,-0.0010253407953264898,946.6741239784247,54744.70351091608,3185688027692.7227,-38871773.808244236,240430629255.84882,2945296270210.6826,284.12906081991736
169.96996245306633,55527.36135295693,-0.0010193155958411633,942.4988533139814,54584.86351895854,3190732740567.203,-38871866.550548606,240516319177.24854,2950255293256.505,284.1445316378447
170.22021276595746,55364.067821530196,-0.0010133345886819002,938.3480997626931,54425.72073510209,3195777440222.2715,-38871959.02016132,240601883028.2651,2955214429153.0264,284.1599555404321
170.47046307884855,55201.49179710609,-0.0010073973854598775,934.2216836333597,54267.27112087012,3200822126536.4478,-38872051.21828332,240687321179.31314,2960173677408.3525,284.1753327328206
170.72071339173968,55039.62909221686,-0.0010015036017627624,930.1194268128601,54109.510666907605,3205866799389.4717,-38872143.146108486,240772633999.17725,2965133037533.4404,284.19066341897974
170.9709637046308,54878.475549827424,-0.0009956528571082573,926.04115275001,53952.43539273027,3210911458662.287,-38872234.80482372,240857821855.02133,2970092509042.0703,284.2059478017157
171.2212140175219,54718.02704307081,-0.0009898447748981655,921.9866864396045,53796.041346475984,3215956104237.034,-38872326.195609,240942885112.39832,2975052091450.831,284.22118608267976
171.47146433041303,54558.279474986506,-0.0009840789823732207,917.9558544066449,53640.32460465885,3221000735997.037,-38872417.31963739,241027824135.2594,2980011784279.0967,284.2363784623759
171.72171464330413,54399.22877826133,-0.0009783551105684186,913.9484846907565,53485.28127192568,3226045353826.7935,-38872508.178075135,241112639285.96356,2984971587049.008,284.25152514016946
171.97196495619525,54240.87091497292,-0.0009726727942689214,909.9644068307771,53330.90748081494,3231089957611.9663,-38872598.77208167,241197330925.2866,2989931499285.451,284.2666263142947
172.22221526908635,54083.20187633592,-0.000967031671966552,906.0034518495354,53177.19939151806,3236134547239.368,-38872689.10280972,241281899412.4305,2994891520516.04,284.2816821818626
172.47246558197747,53926.21768245045,-0.0009614313858168958,902.0654522387956,53024.15319164304,3241179122596.9575,-38872779.1714053,241366345105.03268,2999851650271.096,284.2966929388692
172.7227158948686,53769.91438205342,-0.0009558715815968699,898.150241944385,52871.76509598062,3246223683573.823,-38872868.97900779,241450668359.17474,3004811888083.627,284.3116587802031
172.9729662077597,53614.288052272095,-0.0009503519086630045,894.2576563514874,52720.03134627252,3251268230060.176,-38872958.52674996,241534869529.39178,3009772233489.3105,284.32657989965287
173.22321652065082,53459.3347983802,-0.0009448720199100361,890.387532270108,52568.94821098211,3256312761947.3394,-38873047.81575807,241618948968.68124,3014732686026.4736,284.3414564899153
173.47346683354192,53305.050753556556,-0.0009394315717302463,886.5397079207083,52418.51198506742,3261357279127.739,-38873136.847151846,241702907028.5117,3019693245236.074,284.3562887426025
173.72371714643305,53151.43207864589,-0.0009340302239732179,882.7140229200018,52268.71898975611,3266401781494.893,-38873225.62204458,241786744058.8318,3024653910661.6836,284.37107684824963
173.97396745932417,52998.474961922366,-0.0009286676399061099,878.9103182669169,52119.56557232309,3271446268943.4023,-38873314.14154316,241870460408.07892,3029614681849.465,284.3858209963224
174.22421777221527,52846.17561885511,-0.0009233434861745584,875.1284363287194,51971.04810586987,3276490741368.9385,-38873402.406748086,241954056423.18796,3034575558348.157,284.4005213752244
174.4744680851064,52694.530291876246,-0.0009180574327638721,871.3682208272918,51823.162989106386,3281535198668.2397,-38873490.418753594,242037532449.59985,3039536539709.0586,284.41517817230437
174.7247183979975,52543.53525015133,-0.0009128091529609208,867.6295168255743,51675.906646134914,3286579640739.0957,-38873578.178647615,242120888831.27026,3044497625486.004,284.42979157386355
174.97496871088862,52393.1867893518,-0.0009075983233164585,863.9121707141566,51529.275526235964,3291624067480.342,-38873665.687511854,242204125910.67795,3049458815235.3516,284.444361765163
175.22521902377972,52243.48123142991,-0.0009024246236078625,860.2160301980247,51383.26610365651,3296668478791.847,-38873752.946421854,242287244028.83325,3054420108515.9604,284.45888893043065
175.47546933667084,52094.41492439575,-0.0008972877368024101,856.5409442834567,51237.874877400034,3301712874574.509,-38873839.95644703,242370243525.2866,3059381504889.1787,284.47337325286827
175.72571964956197,51945.98424209655,-0.0008921873490210587,852.8867632650722,51093.09837101883,3306757254730.2393,-38873926.71865066,242453124738.13657,3064343003918.8213,284.4878149146588
175.97596996245306,51798.185583998056,-0.0008871231495025554,849.2533387130231,50948.93313240818,3311801619161.958,-38874013.23409004,242535888004.03845,3069304605171.1533,284.50221409697326
176.2262202753442,51651.015374968134,-0.0008820948305682227,845.6405234603327,50805.37573360263,3316845967773.586,-38874099.5038164,242618533658.21225,3074266308214.877,284.5165709799774
176.4764705882353,51504.47006506253,-0.0008771020875869008,842.048171590379,50662.42277057424,3321890300470.031,-38874185.528875045,242701062034.45087,3079228112621.1084,284.5308857428389
176.7267209011264,51358.546129312606,-0.0008721446189406705,838.4761384245169,50520.070863032706,3326934617157.1846,-38874271.31030534,242783473465.1283,3084190017963.366,284.54515856373416
176.9769712140175,51213.24006751534,-0.0008672221259906799,834.9242805098447,50378.31665422762,3331978917741.909,-38874356.849140786,242865768281.20746,3089152023817.551,284.5593896198548
177.22722152690864,51068.548404025125,-0.0008623343130436996,831.3924556071013,50237.156810752334,3337023202132.032,-38874442.14640903,242947946812.24844,3094114129761.93,284.57357908741477
177.47747183979976,50924.46768754783,-0.0008574808873188694,827.8805226787083,50096.58802235001,3342067470236.336,-38874527.20313193,243030009386.41608,3099076335377.123,284.58772714165656
177.72772215269086,50780.99449093685,-0.0008526615589149991,824.3883418769403,49956.607001721466,3347111721964.549,-38874612.0203256,243111956330.4882,3104038640246.081,284.6018339568582
177.97797246558198,50638.12541099089,-0.000847876040778252,820.9157745322302,49817.210484334704,3352155957227.34,-38874696.599000424,243193787969.86307,3109001043954.076,284.61589970633946
178.22822277847308,50495.85706825417,-0.0008431240486701914,817.4626831416068,49678.39522823661,3357200175936.3057,-38874780.94016112,243275504628.56738,3113963546088.6787,284.6299245624687
178.4784730913642,50354.186106818015,-0.0008384053011363141,814.028931357259,49540.15801386606,3362244378003.968,-38874865.044806756,243357106629.26398,3118926146239.748,284.643908696669
178.72872340425533,50213.10919412491,-0.000833719519474913,810.6143839752325,49402.495643869195,3367288563343.759,-38874948.91393083,243438594293.25925,3123888843999.413,284.6578522794246
178.97897371714643,50072.62302077405,-0.0008290664277063378,807.2189069242476,49265.40494291623,3372332731870.018,-38875032.548521265,243519967940.51093,3128851638962.0557,284.6717554802875
179.22922403003756,49932.72430032897,-0.000824445752542674,803.8423672546438,49128.88275752008,3377376883497.9844,-38875115.94956046,243601227889.63565,3133814530724.2983,284.6856184678834
179.47947434292865,49793.409769127,-0.0008198572233577496,800.4846331274508,48992.92595585677,3382421018143.785,-38875199.11802537,243682374457.91626,3138777518884.9863,284.6994414099183
179.72972465581978,49654.67618609054,-0.000815300572157593,797.1455738035754,48857.531427587535,3387465135724.4297,-38875282.054887466,243763407961.30945,3143740603045.175,284.71322447318414
179.97997496871088,49516.52033254015,-0.0008107755335511529,793.825059633112,48722.696083682575,3392509236157.8022,-38875364.76111284,243844328714.45294,3148703782808.1104,284.72696782356564
180.230225281602,49378.93901200947,-0.000806281844721519,790.522962044771,48588.41685624654,3397553319362.654,-38875447.23766221,243925137030.673,3153667057779.2183,284.74067162604575
180.48047559449316,49241.92905006183,-0.0008018192453973697,787.2391535354246,48454.69069834565,3402597385258.5947,-38875529.48549097,244005833221.99158,3158630427566.088,284.7543360447123
180.73072590738423,49105.48729410882,-0.0007973874778248526,783.9735076597685,48321.51458383653,3407641433766.0835,-38875611.50554922,244086417599.1336,3163593891778.455,284.76796124276325
180.98097622027532,48969.61061323029,-0.0007929862867398301,780.7258990200942,48188.88550719648,3412685464806.428,-38875693.29878182,244166890471.53418,3168557450028.1924,284.78154738251334
181.23122653316645,48834.29589799639,-0.0007886154193403321,777.4962032561797,48056.800483355626,3417729478301.7705,-38875774.86612837,244247252147.34567,3173521101929.291,284.79509462539966
181.4814768460576,48699.54006029109,-0.000784274625259565,774.2842970352889,47925.25654753042,3422773474175.083,-38875856.20852334,244327502933.44482,3178484847097.8467,284.80860313198747
181.7317271589487,48565.34003313754,-0.0007799636565390931,771.0900580422817,47794.250755058914,3427817452350.156,-38875937.32689601,244407643135.43967,3183448685152.043,284.8220730619761
181.9819774718398,48431.6927705249,-0.0007756822676023681,767.913364969829,47663.780181237344,3432861412751.5986,-38876018.22217058,244487673057.67673,3188412615712.1445,284.8355045742046
182.23222778473087,48298.59524723704,-0.000771430215228673,764.7540975087409,47533.84192115851,3437905355304.828,-38876098.895266145,244567593003.24777,3193376638400.4756,284.8488978266577
182.482478097622,48166.044458682656,-0.0007672072585272767,761.6121363383963,47404.433089551516,3442949279936.0615,-38876179.347096786,244647403273.9968,3198340752841.411,284.86225297647127
182.73272841051315,48034.03742072724,-0.0007630131589120205,758.4873631172821,47275.55082062312,3447993186572.3086,-38876259.57857155,244727104170.5268,3203304958661.3604,284.8755701799379
182.98297872340424,47902.571169526476,-0.0007588476800760777,755.3796604736309,47147.19226790052,3453037075141.365,-38876339.59059454,244806695992.2066,3208269255488.749,284.8888495925126
183.23322903629537,47771.64276136111,-0.0007547105879671666,752.2889119961601,47019.35460407554,3458080945571.8096,-38876419.38406488,244886179037.1776,3213233642954.0156,284.90209136881833
183.4834793491865,47641.24927247367,-0.0007506016507629862,749.2150022249192,46892.0350208504,3463124797792.991,-38876498.95987684,244965553602.3605,3218198120689.591,284.9152956626514
183.7337296620776,47511.387798906566,-0.0007465206388469311,746.1578166422294,46765.230728784976,3468168631735.0264,-38876578.31891978,245044819983.46188,3223162688329.8833,284.92846262698714
183.98397997496872,47382.05545634158,-0.0007424673247841707,743.117241663723,46638.93895714518,3473212447328.7915,-38876657.46207823,245123978474.98093,3228127345511.2725,284.94159241398495
184.23423028785984,47253.24937994124,-0.000738441483298022,740.0931646294849,46513.15695375324,3478256244505.915,-38876736.390231915,245203029370.21582,3233092091872.09,284.954685174994
184.4844806007509,47124.9667241913,-0.000734442891246515,737.0854737952837,46387.8819848389,3483300023198.772,-38876815.104255795,245281972961.2705,3238056927052.6055,284.9677410605584
184.73473091364207,46997.20466274479,-0.0007304713275993035,734.0940583238993,46263.11133489222,3488343783340.4795,-38876893.60502007,245360809539.06094,3243021850695.024,284.9807602204224
184.9849812265332,46869.960388267886,-0.0007265265734149412,731.1188082765502,46138.84230651791,3493387524864.8853,-38876971.89339025,245439539393.32162,3247986862443.457,284.9937428035359
185.2352315394243,46743.23111228666,-0.0007226084118182438,728.1596146044045,46015.07222029067,3498431247706.565,-38877049.97022717,245518162812.61197,3252951961943.9233,285.0066889580593
185.4854818523154,46617.01406503566,-0.0007187166279781201,725.2163691401867,45891.7984146121,3503474951800.816,-38877127.83638699,245596680084.3227,3257917148844.3296,285.01959883136897
185.7357321652065,46491.30649530771,-0.0007148510090855242,722.288964589876,45769.01824556885,3508518637083.6504,-38877205.4927213,245675091494.68207,3262882422794.461,285.03247257006217
185.9859824780976,46366.10567030535,-0.000711011344331789,719.377294524492,45646.7290867922,3513562303491.7866,-38877282.94007706,245753397328.7622,3267847783445.965,285.0453103199621
186.23623279098877,46241.40887549325,-0.0007071974248871169,716.4812533719679,45524.92832931871,3518605950962.6494,-38877360.17929671,245831597870.48523,3272813230452.3433,285.0581122261232
186.48648310387983,46117.21341445253,-0.0007034090438793467,713.6007364091158,45403.61338145246,3523649579434.3535,-38877437.21121816,245909693402.6295,3277778763468.935,285.070878432836
186.73673341677096,45993.51660873586,-0.000699645996373155,710.7356397536666,45282.78166862819,3528693188845.71,-38877514.03667483,245987684206.8358,3282744382152.9106,285.08360908363187
186.9869837296621,45870.31579772443,-0.0006959080793491706,707.8858603564106,45162.4306332761,3533736779136.2104,-38877590.65649566,246065570563.61328,3287710086163.2534,285.0963043212883
187.2372340425532,45747.60833848587,-0.0006921950916836968,705.0512959934096,45042.55773468755,3538780350246.0254,-38877667.07150519,246143352752.34564,3292675875160.751,285.10896428783354
187.4874843554443,45625.39160563369,-0.0006885068341283622,702.2318452582978,44923.16044888223,3543823902115.997,-38877743.282523535,246221031051.29715,3297641748807.9824,285.1215891245516
187.73773466833543,45503.6629911879,-0.0006848431092902948,699.4274075546617,44804.23626847634,3548867434687.6367,-38877819.29036644,246298605737.6185,3302607706769.3086,285.13417897198684
187.98798498122653,45382.41990443704,-0.0006812037216123282,696.6378830885054,44685.78270255226,3553910947903.1133,-38877895.09584531,246376077087.35284,3307573748710.856,285.1467339699492
188.2382352941177,45261.65977180129,-0.0006775884773534873,693.8631728607901,44567.79727652898,3558954441705.253,-38877970.69976724,246453445375.44168,3312539874300.511,285.1592542575183
188.4884856070088,45141.380036697214,-0.0006739971845698544,691.1031786600593,44450.277532034335,3563997916037.53,-38878046.10293503,246530710875.7306,3317506083207.902,285.17173997304866
188.73873591989988,45021.57815940323,-0.0006704296530953835,688.3578030551361,44333.22102677775,3569041370844.061,-38878121.306147225,246607873860.97525,3322472375104.3916,285.1841912541742
188.98898623279095,44902.25161692666,-0.0006668856945232701,685.6269493879004,44216.625334424454,3574084806069.6045,-38878196.31019815,246684934602.84705,3327438749663.0674,285.1966082378127
189.2392365456821,44783.397902872006,-0.0006633651221872517,682.9105217661421,44100.488044470985,3579128221659.551,-38878271.11587791,246761893371.939,3332405206558.7275,285.2089910601707
189.48948685857323,44665.01452731031,-0.0006598677511433059,680.2084250564934,43984.80676212157,3584171617559.915,-38878345.72397245,246838750437.77112,3337371745467.868,285.2213398567479
189.73973717146436,44547.09901664974,-0.0006563933981515244,677.5205648774277,43869.579108165715,3589214993717.3364,-38878420.135263555,246915506068.79645,3342338366068.675,285.2336547623415
189.98998748435545,44429.64891350736,-0.0006529418816581576,674.8468475923391,43754.8027188569,3594258350079.0684,-38878494.35052892,246992160532.4065,3347305068041.012,285.24593591105105
190.24023779724652,44312.66177658212,-0.0006495130217779396,672.1871803026911,43640.475245792455,3599301686592.977,-38878568.37054211,247068714094.9368,3352271851066.4106,285.2581834362827
190.49048811013768,44196.13518052887,-0.000646106640276567,669.541470841237,43526.594355794274,3604345003207.537,-38878642.196072645,247145167021.6727,3357238714828.0605,285.2703974707537
190.7407384230288,44080.066715833724,-0.0006427225605534047,666.9096277653174,43413.15773079097,3609388299871.8193,-38878715.82788602,247221519576.8545,3362205659010.793,285.28257814649663
190.9909887359199,43964.45398869045,-0.0006393606076243988,664.2915603502172,43300.16306770084,3614431576535.491,-38878789.26674369,247297772023.6832,3367172683301.0747,285.29472559486396
191.24123904881105,43849.29462087783,-0.0006360206081052161,661.6871785826007,43187.60807831584,3619474833148.8135,-38878862.51340314,247373924624.326,3372139787387.001,285.30683994653225
191.4914893617021,43734.58624963856,-0.0006327023901944694,659.0963931540145,43075.49048918694,3624518069662.6265,-38878935.56861789,247449977639.9214,3377106970958.2734,285.3189213315065
191.74173967459325,43620.32652755859,-0.000629405783657342,656.5191154544497,42963.808041509925,3629561286028.359,-38879008.43313753,247525931330.58487,3382074233706.207,285.33096987912427
191.99198998748437,43506.5131224483,-0.0006261306198091438,653.9552575659852,42852.55849101293,3634604482198.008,-38879081.10770775,247601785955.4141,3387041575323.701,285.3429857180602
192.24224030037547,43393.14371722417,-0.0006228767314993509,651.4047322564855,42741.739607844414,3639647658124.1426,-38879153.59307033,247677541772.49423,3392008995505.2417,285.3549689763299
192.4924906132666,43280.21600979177,-0.0006196439530955435,648.8674529733662,42631.34917646236,3644690813759.9004,-38879225.889963225,247753199038.90317,3396976493946.8877,285.36691978129426
192.7427409261577,43167.727712929875,-0.0006164321204677764,646.3433338374308,42521.38499552457,3649733949058.9756,-38879297.99912053,247828758010.71686,3401944070346.2583,285.3788382596635
192.9929912390488,43055.676554175356,-0.0006132410709729488,643.8322896367617,42411.844877779666,3654777063975.621,-38879369.92127257,247904218943.0144,3406911724402.5283,285.3907245375015
193.24324155193992,42944.06027570934,-0.0006100706434394534,641.3342358206814,42302.726649959295,3659820158464.64,-38879441.65714583,247979582089.88336,3411879455816.414,285.40257874022944
193.49349186483104,42832.876634244334,-0.0006069206781520145,638.8490884937746,42194.028152671235,3664863232481.3813,-38879513.20746309,248054847704.42474,3416847264290.1646,285.4144009926302
193.7437421777221,42722.12340091235,-0.0006037910168366141,636.37676440997,42085.7472402934,3669906285981.7344,-38879584.57294337,248130016038.75812,3421815149527.55,285.42619141885234
193.99399249061327,42611.798361153924,-0.0006006815026456602,633.9171809666826,41977.881780868745,3674949318922.1304,-38879655.75430198,248205087344.02682,3426783111233.8584,285.43795014241397
194.2442428035044,42501.89931460841,-0.0005975919801433807,631.4702561990227,41870.42965600137,3679992331259.5273,-38879726.75225055,248280061870.40283,3431751149115.877,285.4496772862067
194.4944931163955,42392.424075004914,-0.0005945222952912179,629.0359087740563,41763.38876075315,3685035322951.413,-38879797.56749705,248354939867.0919,3436719262881.8887,285.4613729724995
194.7447434292866,42283.37047005439,-0.0005914722954335515,626.6140579851274,41656.757003541556,3690078293955.8,-38879868.2007458,248429721582.33838,3441687452241.662,285.4730373229428
194.9949937421777,42174.73634134272,-0.000588441829283492,624.204623746241,41550.53230603831,3695121244231.2183,-38879938.65269752,248504407263.4303,3446655716906.441,285.4846704585721
195.24524405506884,42066.51954422467,-0.000585430746908951,621.8075265865015,41444.71260306892,3700164173736.7134,-38880008.92404932,248578997156.70416,3451624056588.9336,285.49627249981216
195.49549436796,41958.7179477188,-0.0005824388997186945,619.4226876446064,41339.29584251309,3705207082431.84,-38880079.01549475,248653491507.55,3456592471003.3057,285.50784356648046
195.74574468085103,41851.3294344034,-0.0005794661404487084,617.050028663401,41234.279985206136,3710249970276.6562,-38880148.92772381,248727890560.41583,3461560959865.168,285.519383777791
195.9959949937422,41744.351900313,-0.0005765123231486676,614.6894719844803,41129.66300484084,3715292837231.7275,-38880218.66142299,248802194558.813,3466529522891.576,285.53089325235817
196.24624530663328,41637.783254836475,-0.000573577303168545,612.340940542858,41025.44288787092,3720335683258.1104,-38880288.217275254,248876403745.32053,3471498159801.008,285.5423721082006
196.4964956195244,41531.621420615265,-0.0005706609371454097,610.0043578616774,40921.61763341453,3725378508317.3584,-38880357.59596011,248950518361.59015,3476466870313.3643,285.55382046274457
196.7467459324155,41425.86433344313,-0.0005677630829902965,607.6796480469849,40818.18525315923,3730421312371.5107,-38880426.79815359,249024538648.35077,3481435654149.958,285.56523843282787
196.99699624530663,41320.50994216634,-0.0005648835998753857,605.3667357825509,40715.14377126739,3735464095383.093,-38880495.8245283,249098464845.41336,3486404511033.504,285.5766261347033
197.24724655819776,41215.556208585076,-0.0005620223482211149,603.0655463247477,40612.491224282676,3740506857315.1094,-38880564.67575344,249172297191.6756,3491373440688.1094,285.58798368404234
197.49749687108888,41111.00110735545,-0.0005591791896836722,600.7760054974758,40510.22566103716,3745549598131.042,-38880633.3524948,249246035925.12643,3496342442839.268,285.5993111959388
197.74774718398,41006.84262589254,-0.000556353987142367,598.4980396871434,40408.34514255938,3750592317794.844,-38880701.85541481,249319681282.85068,3501311517213.849,285.6106087849125
197.99799749687108,40903.07876427428,-0.0005535466046874013,596.2315758376957,40306.84774198319,3755635016270.9365,-38880770.18517256,249393233501.0336,3506280663540.0884,285.62187656491227
198.2482478097622,40799.70753514597,-0.0005507569076076224,593.9765414456933,40205.73154445719,3760677693524.208,-38880838.3424238,249466692814.9656,3511249881547.585,285.63311464932025
198.49849812265333,40696.726963625966,-0.000547984762378467,591.7328645554448,40104.99464705528,3765720349520.002,-38880906.32782097,249540059459.0465,3516219170967.2837,285.64432315095456
198.74874843554443,40594.13508721199,-0.0005452300366499747,589.5004737541825,40004.635158687845,3770762984224.122,-38880974.14201324,249613333666.7902,3521188531531.4736,285.65550218207335
198.99899874843555,40491.92995568816,-0.0005424925992350785,587.2792981672892,39904.65120001347,3775805597602.8223,-38881041.78564648,249686515670.82904,3526157962973.7793,285.6666518543781
199.24924906132665,40390.10963103317,-0.0005397723200979139,585.0692674535746,39805.04090335192,3780848189622.8057,-38881109.259363376,249759605702.91833,3531127465029.1475,285.67777227901666
199.49949937421775,40288.67218732884,-0.0005370690703422649,582.8703118005952,39705.80241259732,3785890760251.2217,-38881176.56380333,249832603993.94067,3536097037433.8447,285.68886356658726
199.74974968710887,40187.61571066983,-0.0005343827222001507,580.682361920024,39606.93388313253,3790933309455.658,-38881243.699602574,249905510773.9103,3541066679925.448,285.6999258271413
200.0,40086.93829907393,-0.0005317131490206365,578.5053490430668,39508.43348174402,3795975837204.1426,-38881310.66739413,249978326271.9776,3546036392242.8325,285.71095917018715
